tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Serie A,Santos,0.0,1.0,Figueirense,11.0,3.0,124.0,65.0,20.0,4.0,15:00:00,2016-08-28,-1.0,1.0,LOST,WON,14.0
Serie A,Ponte Preta,2.0,0.0,Corinthians,8.0,0.0,116.0,91.0,8.0,1.0,20:00:00,2016-08-27,2.0,-2.0,WON,LOST,8.0
Serie A,Corinthians,2.0,1.0,Vitoria,8.0,3.0,105.0,113.0,17.0,10.0,00:00:00,2016-08-23,1.0,-1.0,WON,LOST,11.0
Serie A,Figueirense,1.0,2.0,Cruzeiro,8.0,2.0,118.0,122.0,15.0,9.0,22:30:00,2016-08-21,-1.0,1.0,LOST,WON,10.0
Serie A,Coritiba,2.0,1.0,Santos,5.0,5.0,104.0,88.0,13.0,9.0,22:00:00,2016-08-21,1.0,-1.0,WON,LOST,10.0
Serie A,Santa Cruz FC,0.0,1.0,Fluminense,8.0,4.0,124.0,98.0,13.0,5.0,20:00:00,2016-08-21,-1.0,1.0,LOST,WON,12.0
Serie A,Palmeiras,2.0,2.0,Ponte Preta,4.0,9.0,104.0,71.0,13.0,10.0,20:00:00,2016-08-21,0.0,0.0,DRAW,DRAW,13.0
Serie A,Internacional,1.0,1.0,Sao Paulo,8.0,0.0,103.0,81.0,22.0,3.0,20:00:00,2016-08-21,0.0,0.0,DRAW,DRAW,8.0
Serie A,Atletico Mineiro,1.0,0.0,Atletico Paranaense,6.0,5.0,110.0,83.0,13.0,10.0,15:00:00,2016-08-21,1.0,-1.0,WON,LOST,11.0
Serie A,Flamengo,2.0,1.0,Gremio,7.0,4.0,112.0,111.0,16.0,7.0,15:00:00,2016-08-21,1.0,-1.0,WON,LOST,11.0
Serie A,Botafogo RJ,3.0,0.0,Sport Recife,3.0,2.0,116.0,139.0,12.0,13.0,01:00:00,2016-08-21,3.0,-3.0,WON,LOST,5.0
Serie A,America MG,1.0,2.0,Chapecoense,6.0,4.0,59.0,63.0,12.0,17.0,01:30:00,2016-08-20,-1.0,1.0,LOST,WON,10.0
Serie A,Chapecoense,1.0,0.0,Internacional,2.0,5.0,139.0,114.0,12.0,8.0,00:00:00,2016-08-16,1.0,-1.0,WON,LOST,7.0
Serie A,Atletico Paranaense,0.0,1.0,Palmeiras,4.0,7.0,123.0,98.0,7.0,11.0,22:30:00,2016-08-14,-1.0,1.0,LOST,WON,11.0
Serie A,Sao Paulo,0.0,1.0,Botafogo RJ,8.0,7.0,114.0,88.0,11.0,6.0,20:15:00,2016-08-14,-1.0,1.0,LOST,WON,15.0
Serie A,Vitoria,2.0,2.0,Santa Cruz FC,3.0,5.0,93.0,94.0,13.0,10.0,20:00:00,2016-08-14,0.0,0.0,DRAW,DRAW,8.0
Serie A,Santos,3.0,0.0,Atletico Mineiro,4.0,7.0,74.0,120.0,12.0,10.0,20:00:00,2016-08-14,3.0,-3.0,WON,LOST,11.0
Serie A,Cruzeiro,2.0,2.0,Coritiba,4.0,5.0,136.0,84.0,15.0,6.0,20:00:00,2016-08-14,0.0,0.0,DRAW,DRAW,9.0
Serie A,Fluminense,1.0,0.0,America MG,9.0,2.0,111.0,94.0,14.0,5.0,15:00:00,2016-08-14,1.0,-1.0,WON,LOST,11.0
Serie A,Gremio,3.0,0.0,Corinthians,6.0,10.0,51.0,69.0,13.0,24.0,15:00:00,2016-08-14,3.0,-3.0,WON,LOST,16.0
Serie A,Ponte Preta,2.0,0.0,Figueirense,11.0,3.0,14.0,22.0,3.0,1.0,22:30:00,2016-08-13,2.0,-2.0,WON,LOST,14.0
Serie A,Sport Recife,1.0,0.0,Flamengo,5.0,9.0,64.0,99.0,11.0,6.0,20:00:00,2016-08-13,1.0,-1.0,WON,LOST,14.0
Serie A,Corinthians,1.0,1.0,Cruzeiro,6.0,6.0,124.0,125.0,10.0,15.0,01:00:00,2016-08-09,0.0,0.0,DRAW,DRAW,12.0
Serie A,Atletico Mineiro,3.0,1.0,Chapecoense,5.0,3.0,104.0,120.0,12.0,18.0,00:00:00,2016-08-09,2.0,-2.0,WON,LOST,8.0
Serie A,Figueirense,1.0,1.0,Sport Recife,3.0,5.0,115.0,120.0,10.0,17.0,22:30:00,2016-08-07,0.0,0.0,DRAW,DRAW,8.0
Serie A,Internacional,2.0,2.0,Fluminense,7.0,3.0,103.0,103.0,12.0,11.0,20:15:00,2016-08-07,0.0,0.0,DRAW,DRAW,10.0
Serie A,Santa Cruz FC,1.0,2.0,Sao Paulo,6.0,7.0,87.0,86.0,10.0,8.0,20:15:00,2016-08-07,-1.0,1.0,LOST,WON,13.0
Serie A,Palmeiras,2.0,1.0,Vitoria,4.0,2.0,130.0,103.0,14.0,12.0,20:00:00,2016-08-07,1.0,-1.0,WON,LOST,6.0
Serie A,Coritiba,3.0,1.0,Ponte Preta,3.0,4.0,110.0,120.0,9.0,7.0,20:00:00,2016-08-07,2.0,-2.0,WON,LOST,7.0
Serie A,America MG,1.0,0.0,Santos,2.0,3.0,105.0,113.0,6.0,3.0,15:00:00,2016-08-07,1.0,-1.0,WON,LOST,5.0
Serie A,Flamengo,1.0,0.0,Atletico Paranaense,11.0,3.0,105.0,89.0,15.0,9.0,22:30:00,2016-08-06,1.0,-1.0,WON,LOST,14.0
Serie A,Chapecoense,1.0,1.0,Palmeiras,2.0,8.0,94.0,114.0,10.0,17.0,01:30:00,2016-08-05,0.0,0.0,DRAW,DRAW,10.0
Serie A,Cruzeiro,4.0,2.0,Internacional,6.0,4.0,86.0,85.0,12.0,9.0,01:00:00,2016-08-05,2.0,-2.0,WON,LOST,10.0
Serie A,Sao Paulo,1.0,2.0,Atletico Mineiro,12.0,3.0,103.0,88.0,19.0,8.0,23:30:00,2016-08-04,-1.0,1.0,LOST,WON,15.0
Serie A,Gremio,0.0,0.0,Santa Cruz FC,5.0,4.0,141.0,120.0,10.0,5.0,23:30:00,2016-08-04,0.0,0.0,DRAW,DRAW,9.0
Serie A,Ponte Preta,2.0,0.0,Botafogo RJ,5.0,2.0,97.0,93.0,11.0,5.0,23:15:00,2016-08-04,2.0,-2.0,WON,LOST,7.0
Serie A,Santos,0.0,0.0,Flamengo,4.0,9.0,93.0,115.0,11.0,17.0,01:45:00,2016-08-04,0.0,0.0,DRAW,DRAW,13.0
Serie A,Atletico Paranaense,2.0,0.0,Corinthians,1.0,6.0,108.0,107.0,7.0,12.0,01:45:00,2016-08-04,2.0,-2.0,WON,LOST,7.0
Serie A,Vitoria,3.0,1.0,Coritiba,7.0,4.0,107.0,115.0,13.0,15.0,23:30:00,2016-08-03,2.0,-2.0,WON,LOST,11.0
Serie A,Sport Recife,1.0,1.0,America MG,9.0,3.0,100.0,84.0,11.0,5.0,23:30:00,2016-08-03,0.0,0.0,DRAW,DRAW,12.0
Serie A,America MG,0.0,0.0,Gremio,8.0,1.0,,,,,22:30:00,2016-07-31,0.0,0.0,DRAW,DRAW,9.0
Serie A,Botafogo RJ,3.0,1.0,Palmeiras,3.0,4.0,,,,,22:30:00,2016-07-31,2.0,-2.0,WON,LOST,7.0
Serie A,Coritiba,0.0,2.0,Flamengo,8.0,2.0,,,,,20:00:00,2016-07-31,-2.0,2.0,LOST,WON,10.0
Serie A,Santos,2.0,0.0,Cruzeiro,2.0,4.0,,,,,20:00:00,2016-07-31,2.0,-2.0,WON,LOST,6.0
Serie A,Internacional,0.0,1.0,Corinthians,3.0,8.0,,,,,20:00:00,2016-07-31,-1.0,1.0,LOST,WON,11.0
Serie A,Sao Paulo,2.0,2.0,Chapecoense,13.0,1.0,,,,,15:00:00,2016-07-31,0.0,0.0,DRAW,DRAW,14.0
Serie A,Fluminense,3.0,0.0,Ponte Preta,1.0,7.0,,,,,15:00:00,2016-07-31,3.0,-3.0,WON,LOST,8.0
Serie A,Atletico Mineiro,3.0,0.0,Santa Cruz FC,10.0,3.0,,,,,01:00:00,2016-07-31,3.0,-3.0,WON,LOST,13.0
Serie A,Figueirense,1.0,0.0,Vitoria,6.0,3.0,,,,,22:30:00,2016-07-30,1.0,-1.0,WON,LOST,9.0
Serie A,Sport Recife,2.0,0.0,Atletico Paranaense,6.0,1.0,,,,,22:30:00,2016-07-30,2.0,-2.0,WON,LOST,7.0
Serie A,Flamengo,2.0,1.0,America MG,4.0,5.0,,,,,00:00:00,2016-07-26,1.0,-1.0,WON,LOST,9.0
Serie A,Vitoria,2.0,3.0,Santos,13.0,2.0,,,,,22:30:00,2016-07-24,-1.0,1.0,LOST,WON,15.0
Serie A,Cruzeiro,1.0,2.0,Sport Recife,12.0,3.0,,,,,20:00:00,2016-07-24,-1.0,1.0,LOST,WON,15.0
Serie A,Gremio,1.0,0.0,Sao Paulo,7.0,2.0,,,,,20:00:00,2016-07-24,1.0,-1.0,WON,LOST,9.0
Serie A,Atletico Paranaense,1.0,0.0,Fluminense,2.0,7.0,,,,,20:00:00,2016-07-24,1.0,-1.0,WON,LOST,9.0
Serie A,Chapecoense,2.0,1.0,Botafogo RJ,0.0,3.0,,,,,20:00:00,2016-07-24,1.0,-1.0,WON,LOST,3.0
Serie A,Palmeiras,0.0,1.0,Atletico Mineiro,5.0,1.0,,,,,15:00:00,2016-07-24,-1.0,1.0,LOST,WON,6.0
Serie A,Ponte Preta,2.0,2.0,Internacional,10.0,2.0,,,,,15:00:00,2016-07-24,0.0,0.0,DRAW,DRAW,12.0
Serie A,Santa Cruz FC,0.0,1.0,Coritiba,4.0,4.0,,,,,22:30:00,2016-07-23,-1.0,1.0,LOST,WON,8.0
Serie A,Corinthians,1.0,1.0,Figueirense,7.0,5.0,,,,,20:00:00,2016-07-23,0.0,0.0,DRAW,DRAW,12.0
Serie A,Atletico Mineiro,2.0,1.0,Coritiba,3.0,3.0,,,,,00:00:00,2016-07-19,1.0,-1.0,WON,LOST,6.0
Serie A,Sport Recife,4.0,2.0,Gremio,3.0,7.0,,,,,22:30:00,2016-07-17,2.0,-2.0,WON,LOST,10.0
Serie A,Fluminense,2.0,0.0,Cruzeiro,5.0,14.0,,,,,20:00:00,2016-07-17,2.0,-2.0,WON,LOST,19.0
Serie A,Corinthians,1.0,1.0,Sao Paulo,4.0,7.0,,,,,20:00:00,2016-07-17,0.0,0.0,DRAW,DRAW,11.0
Serie A,Internacional,0.0,1.0,Palmeiras,9.0,1.0,,,,,20:00:00,2016-07-17,-1.0,1.0,LOST,WON,10.0
Serie A,Atletico Paranaense,1.0,1.0,Vitoria,4.0,7.0,,,,,20:00:00,2016-07-17,0.0,0.0,DRAW,DRAW,11.0
Serie A,Figueirense,1.0,1.0,Chapecoense,3.0,5.0,,,,,20:00:00,2016-07-17,0.0,0.0,DRAW,DRAW,8.0
Serie A,America MG,0.0,3.0,Santa Cruz FC,4.0,2.0,,,,,15:00:00,2016-07-17,-3.0,3.0,LOST,WON,6.0
Serie A,Santos,3.0,1.0,Ponte Preta,5.0,6.0,,,,,22:30:00,2016-07-16,2.0,-2.0,WON,LOST,11.0
Serie A,Botafogo RJ,3.0,3.0,Flamengo,7.0,1.0,,,,,20:00:00,2016-07-16,0.0,0.0,DRAW,DRAW,8.0
Serie A,Palmeiras,1.0,1.0,Santos,4.0,2.0,,,,,00:30:00,2016-07-13,0.0,0.0,DRAW,DRAW,6.0
Serie A,Cruzeiro,0.0,3.0,Atletico Paranaense,4.0,1.0,,,,,00:00:00,2016-07-12,-3.0,3.0,LOST,WON,5.0
Serie A,Vitoria,0.0,0.0,Fluminense,13.0,6.0,,,,,23:30:00,2016-07-10,0.0,0.0,DRAW,DRAW,19.0
Serie A,Santa Cruz FC,1.0,0.0,Internacional,4.0,7.0,,,,,20:00:00,2016-07-10,1.0,-1.0,WON,LOST,11.0
Serie A,Sao Paulo,3.0,0.0,America MG,4.0,3.0,,,,,20:00:00,2016-07-10,3.0,-3.0,WON,LOST,7.0
Serie A,Flamengo,2.0,0.0,Atletico Mineiro,6.0,5.0,,,,,15:00:00,2016-07-10,2.0,-2.0,WON,LOST,11.0
Serie A,Gremio,2.0,1.0,Figueirense,9.0,7.0,,,,,15:00:00,2016-07-10,1.0,-1.0,WON,LOST,16.0
Serie A,Ponte Preta,2.0,1.0,Sport Recife,4.0,4.0,,,,,01:00:00,2016-07-10,1.0,-1.0,WON,LOST,8.0
Serie A,Chapecoense,0.0,2.0,Corinthians,3.0,5.0,,,,,20:30:00,2016-07-09,-2.0,2.0,LOST,WON,8.0
Serie A,Coritiba,0.0,0.0,Botafogo RJ,11.0,8.0,,,,,20:30:00,2016-07-09,0.0,0.0,DRAW,DRAW,19.0
Serie A,Sport Recife,1.0,3.0,Palmeiras,5.0,0.0,,,,,00:00:00,2016-07-05,-2.0,2.0,LOST,WON,5.0
Serie A,Figueirense,1.0,1.0,Atletico Mineiro,4.0,2.0,,,,,23:00:00,2016-07-03,0.0,0.0,DRAW,DRAW,6.0
Serie A,Botafogo RJ,2.0,1.0,Santa Cruz FC,6.0,6.0,,,,,20:00:00,2016-07-03,1.0,-1.0,WON,LOST,12.0
Serie A,Corinthians,4.0,0.0,Flamengo,6.0,7.0,,,,,20:00:00,2016-07-03,4.0,-4.0,WON,LOST,13.0
Serie A,Santos,3.0,0.0,Chapecoense,11.0,6.0,,,,,20:00:00,2016-07-03,3.0,-3.0,WON,LOST,17.0
Serie A,Ponte Preta,1.0,0.0,Sao Paulo,6.0,2.0,,,,,20:00:00,2016-07-03,1.0,-1.0,WON,LOST,8.0
Serie A,Cruzeiro,2.0,2.0,Vitoria,8.0,10.0,,,,,15:00:00,2016-07-03,0.0,0.0,DRAW,DRAW,18.0
Serie A,Internacional,0.0,1.0,Gremio,12.0,3.0,,,,,15:00:00,2016-07-03,-1.0,1.0,LOST,WON,15.0
Serie A,Atletico Paranaense,1.0,0.0,America MG,6.0,6.0,,,,,22:30:00,2016-07-02,1.0,-1.0,WON,LOST,12.0
Serie A,Fluminense,0.0,0.0,Coritiba,10.0,2.0,,,,,20:00:00,2016-07-02,0.0,0.0,DRAW,DRAW,12.0
Serie A,Atletico Mineiro,5.0,3.0,Botafogo RJ,9.0,9.0,,,,,01:00:00,2016-07-01,2.0,-2.0,WON,LOST,18.0
Serie A,Palmeiras,4.0,0.0,Figueirense,4.0,3.0,,,,,23:30:00,2016-06-30,4.0,-4.0,WON,LOST,7.0
Serie A,Santa Cruz FC,0.0,3.0,Ponte Preta,8.0,0.0,,,,,23:30:00,2016-06-30,-3.0,3.0,LOST,WON,8.0
Serie A,Sao Paulo,2.0,1.0,Fluminense,7.0,4.0,,,,,01:45:00,2016-06-30,1.0,-1.0,WON,LOST,11.0
Serie A,America MG,0.0,2.0,Corinthians,8.0,4.0,,,,,01:45:00,2016-06-30,-2.0,2.0,LOST,WON,12.0
Serie A,Coritiba,1.0,0.0,Atletico Paranaense,7.0,3.0,,,,,01:00:00,2016-06-30,1.0,-1.0,WON,LOST,10.0
Serie A,Chapecoense,3.0,2.0,Cruzeiro,8.0,3.0,,,,,01:00:00,2016-06-30,1.0,-1.0,WON,LOST,11.0
Serie A,Vitoria,3.0,2.0,Sport Recife,7.0,3.0,,,,,23:30:00,2016-06-29,1.0,-1.0,WON,LOST,10.0
Serie A,Flamengo,1.0,0.0,Internacional,8.0,0.0,,,,,23:30:00,2016-06-29,1.0,-1.0,WON,LOST,8.0
Serie A,Gremio,3.0,2.0,Santos,4.0,5.0,,,,,23:30:00,2016-06-29,1.0,-1.0,WON,LOST,9.0
Serie A,Figueirense,0.0,0.0,Coritiba,4.0,3.0,,,,,22:30:00,2016-06-26,0.0,0.0,DRAW,DRAW,7.0
Serie A,Sport Recife,5.0,1.0,Chapecoense,13.0,2.0,,,,,22:30:00,2016-06-26,4.0,-4.0,WON,LOST,15.0
Serie A,Flamengo,1.0,2.0,Fluminense,8.0,3.0,,,,,20:00:00,2016-06-26,-1.0,1.0,LOST,WON,11.0
Serie A,Vitoria,1.0,1.0,Ponte Preta,8.0,3.0,,,,,20:00:00,2016-06-26,0.0,0.0,DRAW,DRAW,11.0
Serie A,Santos,3.0,0.0,Sao Paulo,4.0,10.0,,,,,20:00:00,2016-06-26,3.0,-3.0,WON,LOST,14.0
Serie A,Internacional,2.0,3.0,Botafogo RJ,13.0,4.0,,,,,20:00:00,2016-06-26,-1.0,1.0,LOST,WON,17.0
Serie A,Atletico Paranaense,2.0,0.0,Gremio,7.0,7.0,,,,,20:00:00,2016-06-26,2.0,-2.0,WON,LOST,14.0
Serie A,America MG,0.0,1.0,Atletico Mineiro,2.0,4.0,,,,,15:00:00,2016-06-26,-1.0,1.0,LOST,WON,6.0
Serie A,Corinthians,2.0,1.0,Santa Cruz FC,12.0,1.0,,,,,01:00:00,2016-06-26,1.0,-1.0,WON,LOST,13.0
Serie A,Cruzeiro,2.0,1.0,Palmeiras,5.0,6.0,,,,,23:00:00,2016-06-25,1.0,-1.0,WON,LOST,11.0
Serie A,Coritiba,1.0,1.0,Internacional,7.0,5.0,,,,,01:30:00,2016-06-24,0.0,0.0,DRAW,DRAW,12.0
Serie A,Sao Paulo,0.0,0.0,Sport Recife,3.0,3.0,,,,,01:00:00,2016-06-24,0.0,0.0,DRAW,DRAW,6.0
Serie A,Gremio,1.0,2.0,Vitoria,2.0,3.0,,,,,23:15:00,2016-06-23,-1.0,1.0,LOST,WON,5.0
Serie A,Fluminense,2.0,4.0,Santos,4.0,3.0,,,,,01:45:00,2016-06-23,-2.0,2.0,LOST,WON,7.0
Serie A,Atletico Mineiro,2.0,1.0,Corinthians,3.0,2.0,,,,,01:45:00,2016-06-23,1.0,-1.0,WON,LOST,5.0
Serie A,Botafogo RJ,0.0,0.0,Figueirense,14.0,1.0,,,,,01:00:00,2016-06-23,0.0,0.0,DRAW,DRAW,15.0
Serie A,Santa Cruz FC,0.0,1.0,Flamengo,7.0,3.0,,,,,01:00:00,2016-06-23,-1.0,1.0,LOST,WON,10.0
Serie A,Ponte Preta,0.0,4.0,Cruzeiro,12.0,2.0,,,,,23:30:00,2016-06-22,-4.0,4.0,LOST,WON,14.0
Serie A,Palmeiras,2.0,0.0,America MG,6.0,4.0,,,,,01:30:00,2016-06-22,2.0,-2.0,WON,LOST,10.0
Serie A,Gremio,2.0,0.0,Cruzeiro,5.0,1.0,,,,,23:00:00,2016-06-19,2.0,-2.0,WON,LOST,6.0
Serie A,Flamengo,2.0,2.0,Sao Paulo,14.0,2.0,,,,,20:00:00,2016-06-19,0.0,0.0,DRAW,DRAW,16.0
Serie A,Figueirense,3.0,2.0,Internacional,7.0,12.0,,,,,20:00:00,2016-06-19,1.0,-1.0,WON,LOST,19.0
Serie A,Sport Recife,2.0,1.0,Fluminense,2.0,7.0,,,,,20:00:00,2016-06-19,1.0,-1.0,WON,LOST,9.0
Serie A,Corinthians,3.0,1.0,Botafogo RJ,4.0,6.0,,,,,20:00:00,2016-06-19,2.0,-2.0,WON,LOST,10.0
Serie A,Atletico Mineiro,3.0,0.0,Ponte Preta,10.0,3.0,,,,,15:00:00,2016-06-19,3.0,-3.0,WON,LOST,13.0
Serie A,Vitoria,1.0,2.0,Chapecoense,11.0,2.0,,,,,15:00:00,2016-06-19,-1.0,1.0,LOST,WON,13.0
Serie A,America MG,2.0,1.0,Coritiba,3.0,3.0,,,,,01:00:00,2016-06-19,1.0,-1.0,WON,LOST,6.0
Serie A,Atletico Paranaense,1.0,0.0,Santos,3.0,5.0,,,,,22:00:00,2016-06-18,1.0,-1.0,WON,LOST,8.0
Serie A,Palmeiras,3.0,1.0,Santa Cruz FC,2.0,3.0,,,,,20:00:00,2016-06-18,2.0,-2.0,WON,LOST,5.0
Serie A,Fluminense,1.0,0.0,Corinthians,4.0,9.0,,,,,00:00:00,2016-06-17,1.0,-1.0,WON,LOST,13.0
Serie A,Internacional,2.0,0.0,Atletico Mineiro,7.0,5.0,,,,,23:30:00,2016-06-16,2.0,-2.0,WON,LOST,12.0
Serie A,Coritiba,1.0,2.0,Palmeiras,5.0,4.0,,,,,01:45:00,2016-06-16,-1.0,1.0,LOST,WON,9.0
Serie A,Cruzeiro,0.0,1.0,Flamengo,9.0,5.0,,,,,01:45:00,2016-06-16,-1.0,1.0,LOST,WON,14.0
Serie A,Santos,2.0,0.0,Sport Recife,9.0,5.0,,,,,01:00:00,2016-06-16,2.0,-2.0,WON,LOST,14.0
Serie A,Santa Cruz FC,1.0,0.0,Figueirense,9.0,3.0,,,,,01:00:00,2016-06-16,1.0,-1.0,WON,LOST,12.0
Serie A,Botafogo RJ,3.0,1.0,America MG,5.0,2.0,,,,,01:00:00,2016-06-16,2.0,-2.0,WON,LOST,7.0
Serie A,Ponte Preta,3.0,2.0,Atletico Paranaense,4.0,4.0,,,,,23:30:00,2016-06-15,1.0,-1.0,WON,LOST,8.0
Serie A,Chapecoense,3.0,3.0,Gremio,7.0,5.0,,,,,23:30:00,2016-06-15,0.0,0.0,DRAW,DRAW,12.0
Serie A,Sao Paulo,2.0,0.0,Vitoria,3.0,2.0,,,,,23:30:00,2016-06-15,2.0,-2.0,WON,LOST,5.0
Serie A,Santa Cruz FC,0.0,2.0,Santos,6.0,3.0,,,,,23:00:00,2016-06-12,-2.0,2.0,LOST,WON,9.0
Serie A,Palmeiras,1.0,0.0,Corinthians,2.0,2.0,,,,,20:00:00,2016-06-12,1.0,-1.0,WON,LOST,4.0
Serie A,Atletico Mineiro,2.0,3.0,Cruzeiro,7.0,4.0,,,,,20:00:00,2016-06-12,-1.0,1.0,LOST,WON,11.0
Serie A,Figueirense,1.0,0.0,Flamengo,4.0,4.0,,,,,20:00:00,2016-06-12,1.0,-1.0,WON,LOST,8.0
Serie A,Coritiba,3.0,2.0,Sport Recife,7.0,0.0,,,,,15:00:00,2016-06-12,1.0,-1.0,WON,LOST,7.0
Serie A,Botafogo RJ,1.0,1.0,Vitoria,6.0,8.0,,,,,15:00:00,2016-06-12,0.0,0.0,DRAW,DRAW,14.0
Serie A,Sao Paulo,1.0,2.0,Atletico Paranaense,4.0,4.0,,,,,01:00:00,2016-06-12,-1.0,1.0,LOST,WON,8.0
Serie A,Fluminense,1.0,1.0,Gremio,6.0,1.0,,,,,22:30:00,2016-06-11,0.0,0.0,DRAW,DRAW,7.0
Serie A,Ponte Preta,2.0,1.0,Chapecoense,9.0,3.0,,,,,20:00:00,2016-06-11,1.0,-1.0,WON,LOST,12.0
Serie A,Internacional,3.0,1.0,America MG,3.0,9.0,,,,,20:00:00,2016-06-11,2.0,-2.0,WON,LOST,12.0
Serie A,Cruzeiro,0.0,1.0,Sao Paulo,3.0,5.0,,,,,22:30:00,2016-06-05,-1.0,1.0,LOST,WON,8.0
Serie A,Vitoria,1.0,0.0,Internacional,2.0,5.0,,,,,20:00:00,2016-06-05,1.0,-1.0,WON,LOST,7.0
Serie A,Flamengo,1.0,2.0,Palmeiras,2.0,7.0,,,,,20:00:00,2016-06-05,-1.0,1.0,LOST,WON,9.0
Serie A,Sport Recife,4.0,4.0,Atletico Mineiro,2.0,4.0,,,,,20:00:00,2016-06-05,0.0,0.0,DRAW,DRAW,6.0
Serie A,Gremio,1.0,0.0,Ponte Preta,10.0,2.0,,,,,20:00:00,2016-06-05,1.0,-1.0,WON,LOST,12.0
Serie A,America MG,1.0,0.0,Figueirense,9.0,2.0,,,,,15:00:00,2016-06-05,1.0,-1.0,WON,LOST,11.0
Serie A,Santos,3.0,0.0,Botafogo RJ,7.0,5.0,,,,,15:00:00,2016-06-05,3.0,-3.0,WON,LOST,12.0
Serie A,Chapecoense,0.0,0.0,Fluminense,2.0,3.0,,,,,00:30:00,2016-06-05,0.0,0.0,DRAW,DRAW,5.0
Serie A,Corinthians,2.0,1.0,Coritiba,11.0,3.0,,,,,00:30:00,2016-06-05,1.0,-1.0,WON,LOST,14.0
Serie A,Atletico Paranaense,1.0,0.0,Santa Cruz FC,4.0,2.0,,,,,20:00:00,2016-06-04,1.0,-1.0,WON,LOST,6.0
Serie A,Palmeiras,4.0,3.0,Gremio,4.0,1.0,,,,,01:00:00,2016-06-03,1.0,-1.0,WON,LOST,5.0
Serie A,Flamengo,1.0,0.0,Vitoria,5.0,2.0,,,,,01:00:00,2016-06-03,1.0,-1.0,WON,LOST,7.0
Serie A,America MG,1.0,2.0,Ponte Preta,3.0,7.0,,,,,23:30:00,2016-06-02,-1.0,1.0,LOST,WON,10.0
Serie A,Botafogo RJ,0.0,1.0,Cruzeiro,9.0,7.0,,,,,01:45:00,2016-06-02,-1.0,1.0,LOST,WON,16.0
Serie A,Figueirense,1.0,0.0,Sao Paulo,5.0,5.0,,,,,01:45:00,2016-06-02,1.0,-1.0,WON,LOST,10.0
Serie A,Atletico Mineiro,1.0,1.0,Fluminense,0.0,2.0,,,,,01:45:00,2016-06-02,0.0,0.0,DRAW,DRAW,2.0
Serie A,Coritiba,3.0,4.0,Chapecoense,6.0,9.0,,,,,01:00:00,2016-06-02,-1.0,1.0,LOST,WON,15.0
Serie A,Corinthians,1.0,0.0,Santos,7.0,3.0,,,,,01:00:00,2016-06-02,1.0,-1.0,WON,LOST,10.0
Serie A,Santa Cruz FC,0.0,1.0,Sport Recife,6.0,2.0,,,,,01:00:00,2016-06-02,-1.0,1.0,LOST,WON,8.0
Serie A,Internacional,1.0,0.0,Atletico Paranaense,7.0,4.0,,,,,23:30:00,2016-06-01,1.0,-1.0,WON,LOST,11.0
Serie A,Gremio,2.0,0.0,Coritiba,4.0,2.0,,,,,22:30:51,2016-05-29,2.0,-2.0,WON,LOST,6.0
Serie A,Santos,0.0,1.0,Internacional,5.0,5.0,,,,,22:30:00,2016-05-29,-1.0,1.0,LOST,WON,10.0
Serie A,Sao Paulo,1.0,0.0,Palmeiras,13.0,2.0,,,,,20:00:00,2016-05-29,1.0,-1.0,WON,LOST,15.0
Serie A,Vitoria,1.0,1.0,Atletico Mineiro,4.0,5.0,,,,,20:00:00,2016-05-29,0.0,0.0,DRAW,DRAW,9.0
Serie A,Fluminense,1.0,0.0,Botafogo RJ,2.0,7.0,,,,,20:00:00,2016-05-29,1.0,-1.0,WON,LOST,9.0
Serie A,Sport Recife,0.0,2.0,Corinthians,8.0,1.0,,,,,15:00:00,2016-05-29,-2.0,2.0,LOST,WON,9.0
Serie A,Ponte Preta,1.0,2.0,Flamengo,8.0,2.0,,,,,15:00:00,2016-05-29,-1.0,1.0,LOST,WON,10.0
Serie A,Chapecoense,1.0,1.0,Santa Cruz FC,9.0,1.0,,,,,01:00:00,2016-05-29,0.0,0.0,DRAW,DRAW,10.0
Serie A,Atletico Paranaense,2.0,1.0,Figueirense,7.0,5.0,,,,,22:30:00,2016-05-28,1.0,-1.0,WON,LOST,12.0
Serie A,Cruzeiro,1.0,1.0,America MG,15.0,4.0,,,,,20:59:17,2016-05-28,0.0,0.0,DRAW,DRAW,19.0
Serie A,Atletico Mineiro,0.0,3.0,Gremio,5.0,4.0,,,,,02:00:18,2016-05-27,-3.0,3.0,LOST,WON,9.0
Serie A,Internacional,1.0,0.0,Sport Recife,7.0,5.0,,,,,20:59:44,2016-05-26,1.0,-1.0,WON,LOST,12.0
Serie A,Corinthians,3.0,0.0,Ponte Preta,5.0,3.0,,,,,15:00:00,2016-05-26,3.0,-3.0,WON,LOST,8.0
Serie A,Palmeiras,2.0,0.0,Fluminense,8.0,4.0,,,,,02:47:22,2016-05-26,2.0,-2.0,WON,LOST,12.0
Serie A,Coritiba,1.0,1.0,Sao Paulo,6.0,3.0,,,,,02:46:43,2016-05-26,0.0,0.0,DRAW,DRAW,9.0
Serie A,Santa Cruz FC,4.0,1.0,Cruzeiro,1.0,7.0,,,,,02:45:50,2016-05-26,3.0,-3.0,WON,LOST,8.0
Serie A,Flamengo,2.0,2.0,Chapecoense,2.0,5.0,,,,,01:59:07,2016-05-26,0.0,0.0,DRAW,DRAW,7.0
